"date";"start";"high";"low";"end";"onvista";"index"
2010-01-28;30811.35;30811.35;30811.35;30811.35;"8313319";"IPC"
2010-01-29;30391.61;30391.61;30391.61;30391.61;"8313319";"IPC"
2010-02-02;30876.65;30876.65;30876.65;30876.65;"8313319";"IPC"
2010-02-03;31287.04;31287.04;31287.04;31287.04;"8313319";"IPC"
2010-02-04;30603.71;30603.71;30603.71;30603.71;"8313319";"IPC"
2010-02-05;30630.73;30630.73;30630.73;30630.73;"8313319";"IPC"
2010-02-08;30649.44;30649.44;30649.44;30649.44;"8313319";"IPC"
2010-02-09;30818.48;30818.48;30818.48;30818.48;"8313319";"IPC"
2010-02-10;30746.05;30746.05;30746.05;30746.05;"8313319";"IPC"
2010-02-11;30845.63;30845.63;30845.63;30845.63;"8313319";"IPC"
2010-02-12;31005.74;31005.74;31005.74;31005.74;"8313319";"IPC"
2010-02-15;31038.32;31038.32;31038.32;31038.32;"8313319";"IPC"
2010-02-16;31644.77;31644.77;31644.77;31644.77;"8313319";"IPC"
2010-02-17;31892.12;31892.12;31892.12;31892.12;"8313319";"IPC"
2010-02-18;32170.79;32170.79;32170.79;32170.79;"8313319";"IPC"
2010-02-19;32172.11;32172.11;32172.11;32172.11;"8313319";"IPC"
2010-02-22;32034.34;32034.34;32034.34;32034.34;"8313319";"IPC"
2010-02-23;31850.24;31850.24;31850.24;31850.24;"8313319";"IPC"
2010-02-24;31788.54;31788.54;31788.54;31788.54;"8313319";"IPC"
2010-02-25;31649.1;31649.1;31649.1;31649.1;"8313319";"IPC"
2010-02-26;31634.54;31634.54;31634.54;31634.54;"8313319";"IPC"
2010-03-01;31765.14;31765.14;31765.14;31765.14;"8313319";"IPC"
2010-03-02;32055.04;32055.04;32055.04;32055.04;"8313319";"IPC"
2010-03-03;32353.54;32353.54;32353.54;32353.54;"8313319";"IPC"
2010-03-04;32202;32202;32202;32202;"8313319";"IPC"
2010-03-05;32436.53;32436.53;32436.53;32436.53;"8313319";"IPC"
2010-03-08;32520.27;32520.27;32520.27;32520.27;"8313319";"IPC"
2010-03-09;32514.17;32514.17;32514.17;32514.17;"8313319";"IPC"
2010-03-10;32505.76;32505.76;32505.76;32505.76;"8313319";"IPC"
2010-03-11;32602.94;32602.94;32602.94;32602.94;"8313319";"IPC"
2010-03-12;32578.05;32578.05;32578.05;32578.05;"8313319";"IPC"
2010-03-16;32723.9;32723.9;32723.9;32723.9;"8313319";"IPC"
2010-03-17;32798.3;32798.3;32798.3;32798.3;"8313319";"IPC"
2010-03-18;32969.83;32969.83;32969.83;32969.83;"8313319";"IPC"
2010-03-19;33022.84;33022.84;33022.84;33022.84;"8313319";"IPC"
2010-03-22;33142.02;33142.02;33142.02;33142.02;"8313319";"IPC"
2010-03-23;33361.27;33361.27;33361.27;33361.27;"8313319";"IPC"
2010-03-24;33160.97;33160.97;33160.97;33160.97;"8313319";"IPC"
2010-03-25;33164.33;33164.33;33164.33;33164.33;"8313319";"IPC"
2010-03-26;33147.81;33147.81;33147.81;33147.81;"8313319";"IPC"
2010-03-29;33416.1;33416.1;33416.1;33416.1;"8313319";"IPC"
2010-03-30;33399.46;33399.46;33399.46;33399.46;"8313319";"IPC"
2010-03-31;33266.43;33266.43;33266.43;33266.43;"8313319";"IPC"
2010-04-06;33648.89;33801.21;33648.89;33801.21;"8313319";"IPC"
2010-04-07;33632.35;33632.35;33632.35;33632.35;"8313319";"IPC"
2010-04-08;33567.35;33567.35;33567.35;33567.35;"8313319";"IPC"
2010-04-09;33840.85;33840.85;33840.85;33840.85;"8313319";"IPC"
2010-04-12;33852.39;33852.39;33852.39;33852.39;"8313319";"IPC"
2010-04-13;33819.04;33819.04;33819.04;33819.04;"8313319";"IPC"
2010-04-14;34113.93;34113.93;34113.93;34113.93;"8313319";"IPC"
2010-04-15;34134.23;34134.23;34134.23;34134.23;"8313319";"IPC"
2010-04-16;33621.39;33621.39;33621.39;33621.39;"8313319";"IPC"
2010-04-19;33439.77;33439.77;33439.77;33439.77;"8313319";"IPC"
2010-04-20;33813.16;33813.16;33813.16;33813.16;"8313319";"IPC"
2010-04-21;33517.18;33517.18;33517.18;33517.18;"8313319";"IPC"
2010-04-22;33658.37;33658.37;33658.37;33658.37;"8313319";"IPC"
2010-04-23;33853.69;33853.69;33853.69;33853.69;"8313319";"IPC"
2010-04-26;33771.55;33771.55;33771.55;33771.55;"8313319";"IPC"
2010-04-27;32679.36;32679.36;32679.36;32679.36;"8313319";"IPC"
2010-04-28;32952.86;32952.86;32952.86;32952.86;"8313319";"IPC"
2010-04-29;32861;32861;32861;32861;"8313319";"IPC"
2010-04-30;32687.32;32687.32;32687.32;32687.32;"8313319";"IPC"
2010-05-03;32832.45;32832.45;32832.45;32832.45;"8313319";"IPC"
2010-05-04;32120.65;32120.65;32120.65;32120.65;"8313319";"IPC"
2010-05-05;31995.28;31995.28;31995.28;31995.28;"8313319";"IPC"
2010-05-06;31398.97;31398.97;31398.97;31398.97;"8313319";"IPC"
2010-05-07;31488.82;31488.82;31488.82;31488.82;"8313319";"IPC"
2010-05-10;32276.92;32276.92;32276.92;32276.92;"8313319";"IPC"
2010-05-11;32119.11;32119.11;32119.11;32119.11;"8313319";"IPC"
2010-05-12;32379.63;32379.63;32379.63;32379.63;"8313319";"IPC"
2010-05-13;32342.43;32342.43;32342.43;32342.43;"8313319";"IPC"
2010-05-14;31812.73;31812.73;31812.73;31812.73;"8313319";"IPC"
2010-05-17;31580.63;31580.63;31580.63;31580.63;"8313319";"IPC"
2010-05-18;31136.35;31136.35;31136.35;31136.35;"8313319";"IPC"
2010-05-19;30992.76;30992.76;30992.76;30992.76;"8313319";"IPC"
2010-05-20;30368.08;30368.08;30368.08;30368.08;"8313319";"IPC"
2010-05-21;30629.15;30629.15;30629.15;30629.15;"8313319";"IPC"
2010-05-24;30759.48;30759.48;30759.48;30759.48;"8313319";"IPC"
2010-05-25;30634.17;30634.17;30634.17;30634.17;"8313319";"IPC"
2010-05-26;31328.49;31328.49;31328.49;31328.49;"8313319";"IPC"
2010-05-27;32056.16;32056.16;32056.16;32056.16;"8313319";"IPC"
2010-05-28;31547.55;31547.55;31547.55;31547.55;"8313319";"IPC"
2010-05-31;32038.53;32038.53;32038.53;32038.53;"8313319";"IPC"
2010-06-01;31245.83;31245.83;31245.83;31245.83;"8313319";"IPC"
2010-06-02;31411.91;31411.91;31411.91;31411.91;"8313319";"IPC"
2010-06-03;31331.86;31331.86;31331.86;31331.86;"8313319";"IPC"
2010-06-04;30992.65;30992.65;30992.65;30992.65;"8313319";"IPC"
2010-06-07;30739.01;30739.01;30739.01;30739.01;"8313319";"IPC"
2010-06-08;31059.83;31059.83;31059.83;31059.83;"8313319";"IPC"
2010-06-09;31209.33;31209.33;31209.33;31209.33;"8313319";"IPC"
2010-06-10;31910.22;31910.22;31910.22;31910.22;"8313319";"IPC"
2010-06-11;32124.28;32124.28;32124.28;32124.28;"8313319";"IPC"
2010-06-14;32238.41;32238.41;32238.41;32238.41;"8313319";"IPC"
2010-06-15;32685.4;32685.4;32685.4;32685.4;"8313319";"IPC"
2010-06-16;32805.63;32805.63;32805.63;32805.63;"8313319";"IPC"
2010-06-17;32775.34;32775.34;32775.34;32775.34;"8313319";"IPC"
2010-06-18;32814.62;32814.62;32814.62;32814.62;"8313319";"IPC"
2010-06-21;32882;32882;32882;32882;"8313319";"IPC"
2010-06-22;32470.7;32470.7;32470.7;32470.7;"8313319";"IPC"
2010-06-23;32663.29;32663.29;32663.29;32663.29;"8313319";"IPC"
2010-06-24;32312.76;32312.76;32312.76;32312.76;"8313319";"IPC"
2010-06-25;32607.13;32607.13;32607.13;32607.13;"8313319";"IPC"
2010-06-28;32568.19;32568.19;32568.19;32568.19;"8313319";"IPC"
2010-06-29;31473.2;31473.2;31473.2;31473.2;"8313319";"IPC"
2010-06-30;31156.97;31156.97;31156.97;31156.97;"8313319";"IPC"
2010-07-01;31197.04;31197.04;31197.04;31197.04;"8313319";"IPC"
2010-07-02;31379.67;31379.67;31379.67;31379.67;"8313319";"IPC"
2010-07-05;31391.45;31391.45;31391.45;31391.45;"8313319";"IPC"
2010-07-06;31533.58;31533.58;31533.58;31533.58;"8313319";"IPC"
2010-07-07;32035.19;32035.19;32035.19;32035.19;"8313319";"IPC"
2010-07-08;31960.64;31960.64;31960.64;31960.64;"8313319";"IPC"
2010-07-09;32004.31;32004.31;32004.31;32004.31;"8313319";"IPC"
2010-07-12;31870.55;31870.55;31870.55;31870.55;"8313319";"IPC"
2010-07-13;32185.2;32185.2;32185.2;32185.2;"8313319";"IPC"
2010-07-14;32305.71;32305.71;32305.71;32305.71;"8313319";"IPC"
2010-07-15;32381.06;32381.06;32381.06;32381.06;"8313319";"IPC"
2010-07-16;31783.39;31783.39;31783.39;31783.39;"8313319";"IPC"
2010-07-19;31845.88;31845.88;31845.88;31845.88;"8313319";"IPC"
2010-07-20;32024.27;32024.27;32024.27;32024.27;"8313319";"IPC"
2010-07-21;32108.99;32108.99;32108.99;32108.99;"8313319";"IPC"
2010-07-22;32720.76;32720.76;32720.76;32720.76;"8313319";"IPC"
2010-07-23;32806.03;32806.03;32806.03;32806.03;"8313319";"IPC"
2010-07-26;32958.89;32958.89;32958.89;32958.89;"8313319";"IPC"
2010-07-27;32695.31;32695.31;32695.31;32695.31;"8313319";"IPC"
2010-07-28;32665.56;32665.56;32665.56;32665.56;"8313319";"IPC"
2010-07-29;32463.72;32463.72;32463.72;32463.72;"8313319";"IPC"
2010-07-30;32308.74;32308.74;32308.74;32308.74;"8313319";"IPC"
2010-08-02;32816.52;32816.52;32816.52;32816.52;"8313319";"IPC"
2010-08-03;32768.08;32768.08;32768.08;32768.08;"8313319";"IPC"
2010-08-04;32900.48;32900.48;32900.48;32900.48;"8313319";"IPC"
2010-08-05;32907.19;32907.19;32907.19;32907.19;"8313319";"IPC"
2010-08-06;32917.92;32917.92;32917.92;32917.92;"8313319";"IPC"
2010-08-09;32837.57;32837.57;32837.57;32837.57;"8313319";"IPC"
2010-08-10;32685.52;32685.52;32685.52;32685.52;"8313319";"IPC"
2010-08-11;32058.57;32058.57;32058.57;32058.57;"8313319";"IPC"
2010-08-12;32041.13;32041.13;32041.13;32041.13;"8313319";"IPC"
2010-08-13;32099.75;32099.75;32099.75;32099.75;"8313319";"IPC"
2010-08-16;32119.88;32119.88;32119.88;32119.88;"8313319";"IPC"
2010-08-17;32286.08;32286.08;32286.08;32286.08;"8313319";"IPC"
2010-08-18;32408.3;32408.3;32408.3;32408.3;"8313319";"IPC"
2010-08-19;32153.63;32153.63;32153.63;32153.63;"8313319";"IPC"
2010-08-20;32291.67;32291.67;32291.67;32291.67;"8313319";"IPC"
2010-08-23;32142.67;32142.67;32142.67;32142.67;"8313319";"IPC"
2010-08-24;31364.89;31364.89;31364.89;31364.89;"8313319";"IPC"
2010-08-25;31453.72;31453.72;31453.72;31453.72;"8313319";"IPC"
2010-08-26;31217.99;31217.99;31217.99;31217.99;"8313319";"IPC"
2010-08-27;31755.35;31755.35;31755.35;31755.35;"8313319";"IPC"
2010-08-30;31382.67;31382.67;31382.67;31382.67;"8313319";"IPC"
2010-08-31;31679.85;31679.85;31679.85;31679.85;"8313319";"IPC"
2010-09-01;32339.23;32339.23;32339.23;32339.23;"8313319";"IPC"
2010-09-02;32417.33;32417.33;32417.33;32417.33;"8313319";"IPC"
2010-09-03;32592.87;32592.87;32592.87;32592.87;"8313319";"IPC"
2010-09-06;32746.67;32746.67;32746.67;32746.67;"8313319";"IPC"
2010-09-07;32448.4;32448.4;32448.4;32448.4;"8313319";"IPC"
2010-09-08;32409.6;32409.6;32409.6;32409.6;"8313319";"IPC"
2010-09-09;32518.98;32518.98;32518.98;32518.98;"8313319";"IPC"
2010-09-10;32626.87;32626.87;32626.87;32626.87;"8313319";"IPC"
2010-09-13;32921.63;32921.63;32921.63;32921.63;"8313319";"IPC"
2010-09-14;33058;33058;33058;33058;"8313319";"IPC"
2010-09-15;33046.69;33046.69;33046.69;33046.69;"8313319";"IPC"
2010-09-20;33273.53;33273.53;33273.53;33273.53;"8313319";"IPC"
2010-09-21;33296.69;33296.69;33296.69;33296.69;"8313319";"IPC"
2010-09-22;33207.21;33207.21;33207.21;33207.21;"8313319";"IPC"
2010-09-23;33091.13;33091.13;33091.13;33091.13;"8313319";"IPC"
2010-09-24;33280.75;33280.75;33280.75;33280.75;"8313319";"IPC"
2010-09-27;33122.44;33122.44;33122.44;33122.44;"8313319";"IPC"
2010-09-28;33258.53;33258.53;33258.53;33258.53;"8313319";"IPC"
2010-09-29;33186.76;33186.76;33186.76;33186.76;"8313319";"IPC"
2010-09-30;33330.34;33330.34;33330.34;33330.34;"8313319";"IPC"
2010-10-01;33807.48;33807.48;33807.48;33807.48;"8313319";"IPC"
2010-10-04;34040.17;34040.17;34040.17;34040.17;"8313319";"IPC"
2010-10-05;34257.4;34257.4;34257.4;34257.4;"8313319";"IPC"
2010-10-06;34370.64;34370.64;34370.64;34370.64;"8313319";"IPC"
2010-10-07;34257.81;34257.81;34257.81;34257.81;"8313319";"IPC"
2010-10-08;34464.82;34464.82;34464.82;34464.82;"8313319";"IPC"
2010-10-11;34465.41;34465.41;34465.41;34465.41;"8313319";"IPC"
2010-10-12;34437.39;34437.39;34437.39;34437.39;"8313319";"IPC"
2010-10-13;34798.65;34798.65;34798.65;34798.65;"8313319";"IPC"
2010-10-14;34836.5;34836.5;34836.5;34836.5;"8313319";"IPC"
2010-10-15;34741.54;34741.54;34741.54;34741.54;"8313319";"IPC"
2010-10-18;34919.31;34919.31;34919.31;34919.31;"8313319";"IPC"
2010-10-19;34452.21;34452.21;34452.21;34452.21;"8313319";"IPC"
2010-10-20;34880.47;34880.47;34880.47;34880.47;"8313319";"IPC"
2010-10-21;34965.25;34965.25;34965.25;34965.25;"8313319";"IPC"
2010-10-22;35120.88;35120.88;35120.88;35120.88;"8313319";"IPC"
2010-10-25;35262.89;35262.89;35262.89;35262.89;"8313319";"IPC"
2010-10-26;35373.39;35373.39;35373.39;35373.39;"8313319";"IPC"
2010-10-27;35262.9;35262.9;35262.9;35262.9;"8313319";"IPC"
2010-10-28;35376.72;35376.72;35376.72;35376.72;"8313319";"IPC"
2010-10-29;35568.22;35568.22;35568.22;35568.22;"8313319";"IPC"
2010-11-01;35722.71;35722.71;35722.71;35722.71;"8313319";"IPC"
2010-11-03;35843.81;35843.81;35843.81;35843.81;"8313319";"IPC"
2010-11-04;36198.6;36198.6;36198.6;36198.6;"8313319";"IPC"
2010-11-05;36238.87;36238.87;36238.87;36238.87;"8313319";"IPC"
2010-11-08;36543.39;36543.39;36543.39;36543.39;"8313319";"IPC"
2010-11-09;36198.03;36198.03;36198.03;36198.03;"8313319";"IPC"
2010-11-10;36417.47;36417.47;36417.47;36417.47;"8313319";"IPC"
2010-11-11;36304.54;36304.54;36304.54;36304.54;"8313319";"IPC"
2010-11-12;36057.39;36057.39;36057.39;36057.39;"8313319";"IPC"
2010-11-16;35648.21;35648.21;35648.21;35648.21;"8313319";"IPC"
2010-11-17;35842.48;35842.48;35842.48;35842.48;"8313319";"IPC"
2010-11-18;36322.12;36322.12;36322.12;36322.12;"8313319";"IPC"
2010-11-19;36601.4;36601.4;36601.4;36601.4;"8313319";"IPC"
2010-11-22;36710.46;36710.46;36710.46;36710.46;"8313319";"IPC"
2010-11-23;36271.83;36271.83;36271.83;36271.83;"8313319";"IPC"
2010-11-24;37079.28;37079.28;37079.28;37079.28;"8313319";"IPC"
2010-11-25;36969.2;36969.2;36969.2;36969.2;"8313319";"IPC"
2010-11-26;36904.53;36904.53;36904.53;36904.53;"8313319";"IPC"
2010-11-29;36890.61;36890.61;36890.61;36890.61;"8313319";"IPC"
2010-11-30;36817.32;36817.32;36817.32;36817.32;"8313319";"IPC"
2010-12-01;37277.56;37277.56;37277.56;37277.56;"8313319";"IPC"
2010-12-02;37399.47;37399.47;37399.47;37399.47;"8313319";"IPC"
2010-12-03;37385.91;37385.91;37385.91;37385.91;"8313319";"IPC"
2010-12-06;37737.13;37737.13;37737.13;37737.13;"8313319";"IPC"
2010-12-07;37880.13;37880.13;37880.13;37880.13;"8313319";"IPC"
2010-12-08;37617.77;37617.77;37617.77;37617.77;"8313319";"IPC"
2010-12-09;37567.39;37567.39;37567.39;37567.39;"8313319";"IPC"
2010-12-10;37677.78;37677.78;37677.78;37677.78;"8313319";"IPC"
2010-12-13;37894.34;37894.34;37894.34;37894.34;"8313319";"IPC"
2010-12-14;37901.04;37901.04;37901.04;37901.04;"8313319";"IPC"
2010-12-15;37676.55;37676.55;37676.55;37676.55;"8313319";"IPC"
2010-12-16;37832.86;37832.86;37832.86;37832.86;"8313319";"IPC"
2010-12-17;37997.34;37997.34;37997.34;37997.34;"8313319";"IPC"
2010-12-20;37975.48;37975.48;37975.48;37975.48;"8313319";"IPC"
2010-12-21;38230.86;38230.86;38230.86;38230.86;"8313319";"IPC"
2010-12-22;38172.91;38172.91;38172.91;38172.91;"8313319";"IPC"
2010-12-23;38131.47;38131.47;38131.47;38131.47;"8313319";"IPC"
2010-12-25;38081.07;38081.07;38081.07;38081.07;"8313319";"IPC"
2010-12-27;38132.85;38132.85;38132.85;38132.85;"8313319";"IPC"
2010-12-28;38147.51;38147.51;38147.51;38147.51;"8313319";"IPC"
2010-12-29;38230.2;38230.2;38230.2;38230.2;"8313319";"IPC"
2010-12-30;38243.14;38243.14;38243.14;38243.14;"8313319";"IPC"
2011-01-01;38550.79;38550.79;38550.79;38550.79;"8313319";"IPC"
2011-01-03;38605.8;38605.8;38605.8;38605.8;"8313319";"IPC"
2011-01-04;38542.16;38542.16;38542.16;38542.16;"8313319";"IPC"
2011-01-05;38696.24;38696.24;38696.24;38696.24;"8313319";"IPC"
2011-01-06;38589.67;38589.67;38589.67;38589.67;"8313319";"IPC"
2011-01-07;38600.86;38600.86;38600.86;38600.86;"8313319";"IPC"
2011-01-10;38378.16;38378.16;38378.16;38378.16;"8313319";"IPC"
2011-01-11;38028.81;38028.81;38028.81;38028.81;"8313319";"IPC"
2011-01-12;37963.31;37963.31;37963.31;37963.31;"8313319";"IPC"
2011-01-13;38070.19;38070.19;38070.19;38070.19;"8313319";"IPC"
2011-01-14;37994.72;37994.72;37994.72;37994.72;"8313319";"IPC"
2011-01-17;38096.91;38096.91;38096.91;38096.91;"8313319";"IPC"
2011-01-18;38151.3;38151.3;38151.3;38151.3;"8313319";"IPC"
2011-01-19;37810.16;37810.16;37810.16;37810.16;"8313319";"IPC"
2011-01-20;37584.68;37584.68;37584.68;37584.68;"8313319";"IPC"
2011-01-21;37321.11;37321.11;37321.11;37321.11;"8313319";"IPC"
2011-01-24;37667.9;37667.9;37667.9;37667.9;"8313319";"IPC"
2011-01-25;37470.76;37470.76;37470.76;37470.76;"8313319";"IPC"
2011-01-26;37585.4;37585.4;37585.4;37585.4;"8313319";"IPC"
2011-01-27;37447.7;37447.7;37447.7;37447.7;"8313319";"IPC"
2011-01-28;36839.72;36839.72;36839.72;36839.72;"8313319";"IPC"
2011-01-31;36982.24;36982.24;36982.24;36982.24;"8313319";"IPC"
2011-02-01;37618.1;37618.1;37618.1;37618.1;"8313319";"IPC"
2011-02-02;37948.75;37948.75;37948.75;37948.75;"8313319";"IPC"
2011-02-03;37739.08;37739.08;37739.08;37739.08;"8313319";"IPC"
2011-02-04;37451.84;37451.84;37451.84;37451.84;"8313319";"IPC"
2011-02-08;37565.65;37565.65;37565.65;37565.65;"8313319";"IPC"
2011-02-09;36986.94;36986.94;36986.94;36986.94;"8313319";"IPC"
2011-02-10;36652.13;36652.13;36652.13;36652.13;"8313319";"IPC"
2011-02-11;37011.49;37011.49;37011.49;37011.49;"8313319";"IPC"
2011-02-14;36998.93;36998.93;36998.93;36998.93;"8313319";"IPC"
2011-02-15;36951.25;36951.25;36951.25;36951.25;"8313319";"IPC"
2011-02-16;37074.93;37074.93;37074.93;37074.93;"8313319";"IPC"
2011-02-17;37226.43;37226.43;37226.43;37226.43;"8313319";"IPC"
2011-02-18;37522.3;37522.3;37522.3;37522.3;"8313319";"IPC"
2011-02-21;37242.05;37242.05;37242.05;37242.05;"8313319";"IPC"
2011-02-22;36781.55;36781.55;36781.55;36781.55;"8313319";"IPC"
2011-02-23;36464.07;36464.07;36464.07;36464.07;"8313319";"IPC"
2011-02-24;36446.56;36446.56;36446.56;36446.56;"8313319";"IPC"
2011-02-25;36880.2;36880.2;36880.2;36880.2;"8313319";"IPC"
2011-02-28;37019.7;37019.7;37019.7;37019.7;"8313319";"IPC"
2011-03-01;36768.09;36768.09;36768.09;36768.09;"8313319";"IPC"
2011-03-02;36863.53;36863.53;36863.53;36863.53;"8313319";"IPC"
2011-03-03;37132.98;37132.98;37132.98;37132.98;"8313319";"IPC"
2011-03-04;36900.84;36900.84;36900.84;36900.84;"8313319";"IPC"
2011-03-07;36603.3;36603.3;36603.3;36603.3;"8313319";"IPC"
2011-03-08;36688.12;36688.12;36688.12;36688.12;"8313319";"IPC"
2011-03-09;36450.19;36450.19;36450.19;36450.19;"8313319";"IPC"
2011-03-10;35891.41;35891.41;35891.41;35891.41;"8313319";"IPC"
2011-03-11;36091.22;36091.22;36091.22;36091.22;"8313319";"IPC"
2011-03-14;36205.76;36205.76;36205.76;36205.76;"8313319";"IPC"
2011-03-15;36012.17;36012.17;36012.17;36012.17;"8313319";"IPC"
2011-03-16;35655.31;35655.31;35655.31;35655.31;"8313319";"IPC"
2011-03-17;35621.68;35621.68;35621.68;35621.68;"8313319";"IPC"
2011-03-18;35418.5;35418.5;35418.5;35418.5;"8313319";"IPC"
2011-03-22;35925.35;35925.35;35925.35;35925.35;"8313319";"IPC"
2011-03-23;36546.62;36546.62;36546.62;36546.62;"8313319";"IPC"
2011-03-24;36872.38;36872.38;36872.38;36872.38;"8313319";"IPC"
2011-03-25;36784.27;36784.27;36784.27;36784.27;"8313319";"IPC"
2011-03-28;36767.86;36767.86;36767.86;36767.86;"8313319";"IPC"
2011-03-29;36795.89;36795.89;36795.89;36795.89;"8313319";"IPC"
2011-03-30;37210.27;37210.27;37210.27;37210.27;"8313319";"IPC"
2011-03-31;37440.51;37440.51;37440.51;37440.51;"8313319";"IPC"
2011-04-01;37775.07;37775.07;37775.07;37775.07;"8313319";"IPC"
2011-04-04;37903.58;37903.58;37903.58;37903.58;"8313319";"IPC"
2011-04-05;37832.96;37832.96;37832.96;37832.96;"8313319";"IPC"
2011-04-06;37861.81;37861.81;37861.81;37861.81;"8313319";"IPC"
2011-04-07;37471.54;37471.54;37471.54;37471.54;"8313319";"IPC"
2011-04-08;37471.72;37471.72;37471.72;37471.72;"8313319";"IPC"
2011-04-11;37590.67;37590.67;37590.67;37590.67;"8313319";"IPC"
2011-04-12;37321.8;37321.8;37321.8;37321.8;"8313319";"IPC"
2011-04-13;37347.69;37347.69;37347.69;37347.69;"8313319";"IPC"
2011-04-14;37069.96;37069.96;37069.96;37069.96;"8313319";"IPC"
2011-04-15;36988.38;36988.38;36988.38;36988.38;"8313319";"IPC"
2011-04-18;36332.1;36332.1;36332.1;36332.1;"8313319";"IPC"
2011-04-19;36440.22;36440.22;36440.22;36440.22;"8313319";"IPC"
2011-04-20;36816.31;36816.31;36816.31;36816.31;"8313319";"IPC"
2011-04-26;36860.68;36892.24;36860.68;36892.24;"8313319";"IPC"
2011-04-27;36826.93;36826.93;36826.93;36826.93;"8313319";"IPC"
2011-04-28;36722.64;36722.64;36722.64;36722.64;"8313319";"IPC"
2011-04-29;36962.62;36962.62;36962.62;36962.62;"8313319";"IPC"
2011-05-02;36592.61;36592.61;36592.61;36592.61;"8313319";"IPC"
2011-05-03;35873.21;35873.21;35873.21;35873.21;"8313319";"IPC"
2011-05-04;35531.22;35531.22;35531.22;35531.22;"8313319";"IPC"
2011-05-05;35325.09;35325.09;35325.09;35325.09;"8313319";"IPC"
2011-05-06;35212.23;35212.23;35212.23;35212.23;"8313319";"IPC"
2011-05-09;35467.01;35467.01;35467.01;35467.01;"8313319";"IPC"
2011-05-10;35678.92;35678.92;35678.92;35678.92;"8313319";"IPC"
2011-05-11;35380.53;35380.53;35380.53;35380.53;"8313319";"IPC"
2011-05-12;35161.26;35161.26;35161.26;35161.26;"8313319";"IPC"
2011-05-13;35045.14;35045.14;35045.14;35045.14;"8313319";"IPC"
2011-05-16;35130.6;35130.6;35130.6;35130.6;"8313319";"IPC"
2011-05-17;34819.57;34819.57;34819.57;34819.57;"8313319";"IPC"
2011-05-18;35364.33;35364.33;35364.33;35364.33;"8313319";"IPC"
2011-05-19;35276.47;35276.47;35276.47;35276.47;"8313319";"IPC"
2011-05-20;35298.67;35298.67;35298.67;35298.67;"8313319";"IPC"
2011-05-23;35215.02;35215.02;35215.02;35215.02;"8313319";"IPC"
2011-05-24;35382.56;35382.56;35382.56;35382.56;"8313319";"IPC"
2011-05-25;35498.42;35498.42;35498.42;35498.42;"8313319";"IPC"
2011-05-26;35742.21;35742.21;35742.21;35742.21;"8313319";"IPC"
2011-05-27;35819.2;35819.2;35819.2;35819.2;"8313319";"IPC"
2011-05-30;35639.38;35639.38;35639.38;35639.38;"8313319";"IPC"
2011-05-31;35832.79;35832.79;35832.79;35832.79;"8313319";"IPC"
2011-06-01;35410.51;35410.51;35410.51;35410.51;"8313319";"IPC"
2011-06-02;35416.25;35416.25;35416.25;35416.25;"8313319";"IPC"
2011-06-03;35123.89;35123.89;35123.89;35123.89;"8313319";"IPC"
2011-06-06;34673.48;34673.48;34673.48;34673.48;"8313319";"IPC"
2011-06-07;34895.83;34895.83;34895.83;34895.83;"8313319";"IPC"
2011-06-08;34879.07;34879.07;34879.07;34879.07;"8313319";"IPC"
2011-06-09;35233.4;35233.4;35233.4;35233.4;"8313319";"IPC"
2011-06-10;34963.78;34963.78;34963.78;34963.78;"8313319";"IPC"
2011-06-13;34997.97;34997.97;34997.97;34997.97;"8313319";"IPC"
2011-06-14;35445.65;35445.65;35445.65;35445.65;"8313319";"IPC"
2011-06-15;35318.39;35318.39;35318.39;35318.39;"8313319";"IPC"
2011-06-16;35220.99;35220.99;35220.99;35220.99;"8313319";"IPC"
2011-06-17;35025.74;35025.74;35025.74;35025.74;"8313319";"IPC"
2011-06-20;35109.97;35109.97;35109.97;35109.97;"8313319";"IPC"
2011-06-21;35276.6;35276.6;35276.6;35276.6;"8313319";"IPC"
2011-06-22;35399.44;35399.44;35399.44;35399.44;"8313319";"IPC"
2011-06-23;35326.66;35326.66;35326.66;35326.66;"8313319";"IPC"
2011-06-24;35347.85;35347.85;35347.85;35347.85;"8313319";"IPC"
2011-06-27;35601.73;35601.73;35601.73;35601.73;"8313319";"IPC"
2011-06-28;36188.91;36188.91;36188.91;36188.91;"8313319";"IPC"
2011-06-29;36579.59;36579.59;36579.59;36579.59;"8313319";"IPC"
2011-06-30;36558.07;36558.07;36558.07;36558.07;"8313319";"IPC"
2011-07-01;36800.72;36800.72;36800.72;36800.72;"8313319";"IPC"
2011-07-04;36847.1;36847.1;36847.1;36847.1;"8313319";"IPC"
2011-07-05;36640.93;36640.93;36640.93;36640.93;"8313319";"IPC"
2011-07-06;36468.01;36468.01;36468.01;36468.01;"8313319";"IPC"
2011-07-07;36583.29;36583.29;36583.29;36583.29;"8313319";"IPC"
2011-07-08;36499.85;36499.85;36499.85;36499.85;"8313319";"IPC"
2011-07-11;36359.49;36359.49;36359.49;36359.49;"8313319";"IPC"
2011-07-12;36178.59;36178.59;36178.59;36178.59;"8313319";"IPC"
2011-07-13;36254.7;36254.7;36254.7;36254.7;"8313319";"IPC"
2011-07-14;36164.61;36164.61;36164.61;36164.61;"8313319";"IPC"
2011-07-15;36155.86;36155.86;36155.86;36155.86;"8313319";"IPC"
